PlayerID,Name,Age,Nationality,Club,Position,MatchesPlayed,Goals,Assists,YellowCards,RedCards,MarketValue
P04677,Sergio Miller,24.0,Argentina,Juventus,DEF,18.0,0.0,0.0,0.0,0.0,32500000.0
P00801,Andres Silva,22.0,Poland,Porto,CB,14.0,0.0,0.0,0.0,1.0,32500000.0
P03672,Seb astian Williams,22.0,Portugal,Juventus,MF,12.0,1.0,3.0,1.0,0.0,19216353.0
P04194,Samuel Novak,25.0,Uas,Al Ahly,LM,27.0,0.0,3.0,1.0,0.0,31100000.0
P02969,YUSUF SANTOS,28.0,Brazil,Inter Milan (loan),GK,24.0,0.0,50.0,0.0,0.0,21548654.0
P04794,Ahmed-Thomas,22.0,Pol,Juventus,CDM,0.0,0.0,0.0,1.0,0.0,40562459.0
P04369,Michael Wilson Ali,26.0,England,Juventus,DEF,3.0,0.0,0.0,1.0,0.0,24249960.0
P02777,omar schmidt,25.0,United States,Sevilla,CDM,18.0,0.0,0.0,4.0,0.0,4794929.0
P02971,Ibrahim Thomas Fernandez,19.0,Netherlands,Barcelona,RB,20.0,0.0,2.0,2.0,0.0,39200000.0
P03868,Benjamin Lopez,22.0,Fra,Barcelona,CAM,6.0,0.0,0.0,0.0,0.0,45347640.0
P01744,Oliver Jones,26.0,Netherlands,Real Madrid,CB,25.0,0.0,20.0,5.0,1.0,44790000.0
P03949,Ezequiel A. Smith,31.0,Pol,Rangers,FWD,20.0,7.0,50.0,2.0,0.0,26100000.0
P03803,Jackson MenSah,36.0,Deu,Arsenal,Midfielder,0.0,1.0,1.0,3.0,0.0,22400000.0
P02025,ahmed-moore,25.0,Ghana,Inter Milan,GK,30.0,0.0,0.0,0.0,0.0,11481000.0
P02275,ADEBAYO FERNANDEZ,29.0,France,Al Ahly,Defender,0.0,0.0,2.0,3.0,0.0,29683623.0
P00100,Liam Mensah,25.0,Unknown,Atletico Madrid,LB,13.0,0.0,0.0,1.0,0.0,32500000.0
P04922,William Garcia,24.0,Usa,Juventus,Forward,7.0,0.0,0.0,1.0,0.0,32500000.0
P03408,AlexAnder-Santos,20.0,Unknown,Lazio (loan),LB,23.0,0.0,3.0,1.0,0.0,32500000.0
P04246,Omar D. Ali,26.0,Brazil,Real Madrid,DEF,29.0,0.0,0.0,0.0,0.0,32500000.0
P04620,Andres Thomas,23.0,Netherlands,Manchester City,CAM,8.0,0.0,0.0,2.0,0.0,32500000.0
P04917,Nicolas Wilson,34.0,Scotland,RB Leipzig,CDM,0.0,0.0,0.0,0.0,0.0,21147151.0
P00192,lucas singh,29.0,Poland,Sevilla,Defender,0.0,0.0,1.0,2.0,0.0,22278000.0
P04697,Mason Martin,24.0,Nigeria,Paris  Saint-Germain,GK,3.0,0.0,0.0,2.0,0.0,32500000.0
P01785,ahmed johnson,29.0,Arg,PSV  Eindhoven,CAM,30.0,0.0,0.0,5.0,0.0,34363410.0
P01533,Logan Fernandez,25.0,Dnk,Zamalek,CB,36.0,1.0,0.0,1.0,0.0,27500000.0
P02835,Oliver Okeke,25.0,Argentina,Inter Milan,CAM,0.0,0.0,0.0,2.0,0.0,32500000.0
P04445,CARLOS HERNANDEZ WILSON,22.0,Argentina,Tottenham,RB,31.0,0.0,0.0,5.0,0.0,29180000.0
P04916,ANDRES KOWALSKI,25.0,Swe,Feyenoord,Forward,16.0,7.0,0.0,3.0,0.0,11190855.0
P01599,Michael Jones Smith,32.0,Dnk,Ajax,CDM,21.0,0.0,1.0,3.0,0.0,32500000.0
P01780,Daniel Silva,24.0,Spain,Bayern Munich,FWD,31.0,9.0,3.0,6.0,0.0,54908206.0
P04901,Nicolas Khan,31.0,Ngr,Pari sSaint-Germain,CAM,0.0,0.0,0.0,0.0,0.0,28649049.0
P02575,william silva,25.0,Eng,Sporting,GK,0.0,0.0,0.0,5.0,0.0,33534000.0
P03399,Carlos Popov,27.0,United States,Inter  Milan,Forward,21.0,0.0,0.0,3.0,0.0,46150000.0
P03976,OLIVER GARCIA,24.0,Ngr,Chelsea,CDDM,19.0,0.0,1.0,0.0,0.0,57875647.0
P03771,Andres C. hernandez,21.0,Swe,Bayern Munich,MF,23.0,2.0,2.0,1.0,0.0,56400000.0
P00167,Jackson iSlva,25.0,England,Tottenham,Goalkeeer,26.0,0.0,3.0,3.0,0.0,58300000.0
P01752,Omarr Okeke,30.0,Unknown,Zamalek,CDM,40.0,0.0,6.0,0.0,0.0,32500000.0
P01480,Chukwu Garcia,20.0,Bra,Celtic,CDM,15.0,0.0,4.0,0.0,0.0,32500000.0
P01025,Omar Smith,31.0,Eng,Napoli,MF,4.0,0.0,0.0,0.0,0.0,20269000.0
P01789,William Okeke,23.0,Brazil,Atletico Madrid,Defender,16.0,0.0,2.0,1.0,0.0,31800000.0
P02265,Hassan G. Santos,27.0,Wales,Borussia Dortmund,RM,28.0,0.0,2.0,1.0,0.0,32500000.0
P02474,Omar Novak,25.0,Usa,Atletico Madrid,CDM,9.0,0.0,0.0,1.0,0.0,32500000.0
P01823,Mason Thomas,33.0,Germany,Feyenoord,DEF,36.0,0.0,4.0,6.0,0.0,31917662.0
P01221,Marco Taylor,25.0,Bra,Juvntus,CDM,3.0,0.0,0.0,2.0,0.0,45100000.0
P01667,Mateo Hernandez,23.0,England,Feyenoord,Midfielder,44.0,3.0,10.0,10.0,0.0,99190000.0
P02961,Adebayo Jackson,25.0,Arg,Ajax,Defender,16.0,0.0,0.0,5.0,0.0,19961524.0
P00153,Yusuf Abdullah,25.0,Wales,barcelona,GK,15.0,0.0,2.0,2.0,0.0,17384700.0
P02535,Andres Russo,25.0,Gh,Bayern Munich,RM,13.0,0.0,0.0,1.0,0.0,22643000.0
P04689,Logan Miller Wilson,25.0,Portugal,Feyenoord,Forward,0.0,1.0,0.0,0.0,0.0,32500000.0
P01979,Sergio Lopez,16.0,Gh,Barcelona,DEF,19.0,1.0,3.0,0.0,0.0,32500000.0
P01470,diego johnson,27.0,Pol,Chelsea,CBB,0.0,0.0,0.0,2.0,0.0,32500000.0
P02808,Mason Garcia,21.0,Nigeria,Barcelona,Midfielder,20.0,1.0,0.0,1.0,0.0,28653023.0
P02513,eSbastian Garcia,23.0,Pol,RB Leipzig,GK,11.0,0.0,1.0,0.0,0.0,25496390.0
P02944,Noah-Davis,20.0,Unknown,Manchester United,LM,0.0,0.0,20.0,4.0,0.0,32500000.0
P02981,Sebastian Wilson,20.0,G,Borussia Dortmund,LB,19.0,0.0,0.0,0.0,0.0,31490176.0
P04823,Luis Mülleer,29.0,England,Paris Saint-Germain,Forward,10.0,4.0,1.0,1.0,0.0,32500000.0
P03018,Danniel Lopez,24.0,Sco,Porto,CDM,19.0,0.0,1.0,3.0,0.0,32500000.0
P01567,Levi Jones,28.0,Portugal,Inter Milan,Defender,2.0,0.0,0.0,1.0,0.0,32500000.0
P00032,Kofi Russo,25.0,Dnk,Lazio,MF,27.0,0.0,4.0,1.0,0.0,32799999.999999996
P00938,Liam Schmidt Müller,26.0,England,Atletico Madrid,Goalkeeper,27.0,0.0,1.0,2.0,0.0,41547324.0
P01216,Marco Anderson,31.0,Arg,Rb Leipzig,LM,15.0,0.0,0.0,4.0,0.0,33395000.000000004
P01938,Liam Novak,20.0,Por,Feyenoord,Midfielder,4.0,0.0,0.0,1.0,0.0,31545846.0
P01130,OOliver Abdullah,33.0,Eng,Real Madrid,CDM,0.0,0.0,1.0,2.0,0.0,32500000.0
P00310,Sergio Jackson,31.0,Netherlands,Sevilla,GK,0.0,0.0,0.0,3.0,0.0,15238224.0
P04902,Liam O''Neill,17.0,Sweden,Napoli,GK,0.0,0.0,0.0,3.0,0.0,19808000.0
P02169,Fabio Davis,25.0,Netherlands,RB Leipzig,MF,0.0,1.0,0.0,1.0,0.0,5393313.0
P03114,Ibrahim Johnson,34.0,Netherlands,Al Alhy,RM,11.0,0.0,1.0,3.0,0.0,32500000.0
P00496,Samuel V. Hernández,25.0,Gh,PSV  Eindhoven,CB,7.0,0.0,1.0,0.0,0.0,33700000.0
P00206,Mason Garcia Davis,25.0,Eng,Benfica,RM,17.0,0.0,0.0,2.0,0.0,45400000.0
P02674,Sebastian T. Moore,24.0,Nigeria,Bayern Munich,RM,0.0,0.0,20.0,0.0,0.0,38780000.0
P03358,Ibrahim Costa,24.0,Argentina,Napoli,CDM,38.0,0.0,1.0,6.0,0.0,23400000.0
P03831,Logan A. Rodriguez,23.0,Gh,Lazio,RM,36.0,0.0,4.0,9.0,0.0,32500000.0
P00306,Chukwu Russo,28.0,Unknown,Borussia Dortmund,RB,25.0,0.0,2.0,30.0,0.0,36200000.0
P03794,Logan-Johnson,20.0,Ivory Coast,PSV  Eindhoven  (loan),RM,0.0,0.0,2.0,0.0,0.0,34103061.0
P02202,KOFI SANTOS,28.0,Ngr,Ajax (loan),Midfielder,24.0,4.0,0.0,3.0,0.0,25469049.0
P01062,Michael Jackson,24.0,Wal,Cetlic,CB,22.0,0.0,0.0,3.0,0.0,24064227.0
P00844,Ivan Moore,23.0,Unknown,Zamalek,FWD,31.0,11.0,1.0,6.0,0.0,105176000.0
P03873,Diego-Rossi,23.0,Dnk,Barcelona,ST,37.0,7.0,4.0,3.0,0.0,32500000.0
P02252,Elijah Khan,25.0,Côte D'Ivoire,Celtic,Forward,17.0,3.0,1.0,2.0,0.0,32299999.999999996
P00212,Samuel P. Moore,30.0,Ivory Coast,Arsenal,GK,14.0,0.0,3.0,1.0,0.0,25551049.0
P03998,Samuel L. Rodriguez,31.0,Scotland,Manchester City,Midfielder,70.0,2.0,0.0,1.0,0.0,12936000.0
P00680,Fabio Miller,35.0,Ng R,Atletico Madrid,Midfielder,4.0,1.0,0.0,1.0,0.0,18848525.0
P00566,Lucas Davis,21.0,Ghana,RB Leipzig,CAM,70.0,0.0,2.0,3.0,0.0,32500000.0
P03291,Adebayo Johnson,21.0,Ned,Benfica,Midfielder,15.0,0.0,1.0,1.0,0.0,28800000.0
P04355,Alexander Kowalski,21.0,Frannce,Chelsea,CDM,19.0,0.0,0.0,2.0,0.0,32500000.0
P00681,Eljiah Russo,28.0,Brazil,Celsea,RM,41.0,0.0,0.0,5.0,0.0,32922978.0
P00181,Kofi N. Kowalski,25.0,Scotland,Ajax,Midfielder,25.0,5.0,3.0,2.0,0.0,32500000.0
P04280,Luis Smith,16.0,Wales,Manchester United,CDM,22.0,0.0,2.0,30.0,0.0,32500000.0
P02496,Liam Martin,25.0,France,Paris Saint-Germain (loan),LB,2.0,0.0,0.0,0.0,0.0,39905947.0
P02317,Jackson Santos,27.0,Spain,Manchester United,CDM,0.0,0.0,0.0,0.0,0.0,32500000.0
P04274,Levi Costa,27.0,Unknown,Juventus,LB,2.0,0.0,0.0,0.0,0.0,20733103.0
P00279,Diego Miller,20.0,Bra,Juventus,FWD,38.0,10.0,50.0,4.0,0.0,67907000.0
P03684,Sergio Smith,25.0,Nigeria,Manchester United,GK,10.0,0.0,1.0,0.0,0.0,32500000.0
P04763,Jacob Hernández,20.0,Unknown,Ajax,CB,40.0,0.0,4.0,1.0,0.0,32500000.0
P00433,Lucas I. Thomas,25.0,Ngr,Sevilla,FWD,24.0,8.0,2.0,0.0,0.0,7545733.0
P00290,Ezequiel Anderosn,26.0,Ivory Coast,Manchester City,MF,20.0,0.0,0.0,2.0,0.0,48240000.0
P01028,Omar Kowalski,27.0,Scotland,Liverpool,CB,0.0,0.0,0.0,1.0,0.0,32500000.0
P00536,Ezequiel J. Fernandez,28.0,Denmark,Atletico Madrid,MF,21.0,2.0,0.0,3.0,0.0,16300000.0
P03632,Sebastian-Popov,22.0,Portugal,Juventus,GK,27.0,0.0,2.0,1.0,0.0,43927361.0
P00189,Carlos Mensah,24.0,Ned,Liverpool,GK,24.0,0.0,2.0,3.0,0.0,17729197.0
P02175,Jacob Okeke Ali,28.0,Nigeria,Liverpoo l,Defender,25.0,0.0,0.0,4.0,0.0,37500000.0
P03916,Daniel Ali,20.0,Ghana,Paris Saint-Germain,RM,15.0,0.0,2.0,0.0,0.0,33700000.0
P01863,Daniel Brown,34.0,France,Chelsea,FWD,17.0,0.0,2.0,0.0,0.0,32500000.0
P00271,Alexander Singh,25.0,Arg,Atletico Madrid,Goalkeeper,9.0,0.0,1.0,2.0,0.0,32500000.0
P01729,Marco L. Anderson,23.0,France,Al  Ahly,Goalkeeper,4.0,0.0,0.0,0.0,0.0,15700000.0
P04076,Fabio L. Okeke,28.0,Brazil,Lazio,CB,22.0,0.0,2.0,1.0,0.0,51000000.0
P02158,Hassan-Johnson,20.0,Brazil,AC Milan,GK,3.0,0.0,0.0,1.0,0.0,29110000.0
P03932,ADEBAYO N. GARCIA,25.0,Fra,pSV Eindhoven,Midfielder,40.0,6.0,1.0,0.0,0.0,54222576.0
P00112,Henry Lopez,26.0,Esp,Maanchester United,Midfielder,17.0,6.0,2.0,2.0,0.0,79873589.0
P02385,Henry Moore,25.0,Germmany,Paris Saint-Germain,FWD,39.0,13.0,4.0,30.0,0.0,32500000.0
P00221,Lucas Brown,22.0,Portugal,Chelsea,ST,0.0,1.0,1.0,2.0,0.0,21281343.0
P00628,Henry Taylor,21.0,Unknown,Manchester Uinted,LM,18.0,0.0,3.0,0.0,0.0,43236663.0
P01182,Andres U. Miller,32.0,United States,Prto,Forward,30.0,7.0,0.0,3.0,0.0,32500000.0
P03382,Levi Martin,29.0,Gh,Rangers,GK,0.0,0.0,0.0,0.0,0.0,38851082.0
P02423,LeviS mith,25.0,Poland,Liverpool,LM,26.0,0.0,4.0,0.0,0.0,32500000.0
P00791,Alexander-Davis,17.0,Nigeria,Bayern Munich,CAM,2.0,0.0,0.0,0.0,0.0,11799827.0
P04276,Carlos ON'eill,25.0,Nigeria,Zamalek,Defender,22.0,0.0,2.0,0.0,0.0,42800000.0
P00462,Sergio I. Jackson,27.0,Sco,Zamalek,Midfielder,30.0,2.0,1.0,2.0,0.0,48940343.0
P04403,James Müller,24.0,England,Arsenal,CDM,33.0,0.0,0.0,4.0,0.0,32500000.0
P00552,Carlos Santos,25.0,Sweden,Borussia Dortmund (loan),RB,28.0,0.0,1.0,0.0,0.0,29555000.0
P03130,Mohamed Jones,29.0,Arg,Real  Madrid,CAM,3.0,0.0,0.0,1.0,0.0,22640000.0
P01445,Adebayo Garcia,26.0,Netherlands,Rangers,GK,4.0,0.0,0.0,0.0,0.0,19211000.0
P00199,Ivan Popov,22.0,Spain,atletico  Madrid,CAm,20.0,0.0,0.0,0.0,0.0,43733237.0
P02590,William F. Novak,25.0,Denmark,Inter Milan,CAM,6.0,0.0,0.0,0.0,1.0,32500000.0
P00403,Sebastian S. Moore,24.0,Dnk,Porto,GK,34.0,0.0,0.0,0.0,0.0,32500000.0
P03960,Lucas Anderson,25.0,Netherlands,Bayern Munich (loan),CB,30.0,0.0,1.0,2.0,0.0,20700000.0
P04190,LOGAN-HERNÁNDEZ,27.0,Denmark,Atletico Madrid,CAM,0.0,0.0,0.0,7.0,0.0,21544818.0
P04764,Alexander-Okeke,23.0,Deu,Roma,RB,44.0,0.0,1.0,3.0,0.0,39253000.0
P02096,Lucas P. Gonzalez,19.0,Nigeria,Lazio,Deefnder,13.0,0.0,0.0,1.0,0.0,27727142.0
P02901,Mohamed Rodriguez,23.0,Spain,Feyenoord,RM,24.0,0.0,1.0,0.0,0.0,30600000.0
P04463,Mateo Rossi,25.0,Por,Paris Saint-Germain,RM,32.0,0.0,0.0,5.0,0.0,32500000.0
P00651,Mason Jackson,19.0,Eng,Celtic,GK,30.0,0.0,4.0,2.0,0.0,37800000.0
P00709,Yusuf Müller,27.0,Brazil,Feyenoord,Midfielder,1.0,0.0,0.0,0.0,0.0,29600000.0
P01481,Lucas Ali,21.0,Eng,AC Milan,RB,1.0,0.0,0.0,1.0,0.0,33265275.0
P04415,Chukwu Jackson,25.0,Esp,Ajax,CB,3.0,0.0,0.0,0.0,0.0,43161000.0
P03066,Oliver Novak,31.0,Poland,Napoli,CDM,40.0,0.0,0.0,3.0,0.0,17200000.0
P02396,Elijah Fernandez,23.0,S Pain,Lazio,CB,16.0,0.0,0.0,1.0,0.0,32500000.0
P01770,Oliver MartiNez,24.0,Sco,Manchester United,CB,15.0,2.0,1.0,0.0,0.0,37766079.0
P00315,William Fernandez Rodriguez,24.0,Engand,Napoli (loan),Defender,23.0,2.0,1.0,0.0,0.0,55900000.0
P03762,Marco G. Moore,16.0,United States,Liverpool  (loan),FWD,0.0,100.0,20.0,1.0,0.0,30633927.0
P04910,Daniel Hernandez,21.0,Nigeria,La zio,ST,0.0,0.0,3.0,3.0,0.0,30914637.0
P00114,kofi novak,25.0,Arg,Napoli,FWD,21.0,2.0,1.0,0.0,0.0,47919286.0
P00961,James Kowalski,31.0,United States,Real Madrid,mF,5.0,1.0,0.0,0.0,1.0,32500000.0
P02911,Michael Anderson,27.0,Ghana,Al Ahly,LM,7.0,0.0,0.0,1.0,0.0,42900000.0
P03406,Michael Silva,33.0,Esp,Bayern Munich (loan),LB,34.0,0.0,1.0,4.0,0.0,32100000.0
P01624,ezequiel-garcia,22.0,Ggermany,Tottenham,Defender,0.0,0.0,1.0,1.0,0.0,23000000.0
P03323,James Smith,24.0,United States,Manchester United (loan),LB,14.0,0.0,0.0,2.0,0.0,16200000.0
P05000,Mohamed R. Abdullah,19.0,Por,Barcelona,MF,22.0,2.0,1.0,5.0,0.0,40700000.0
P01819,Liam O'Neill,21.0,Wal,Chelsea,DEF,18.0,0.0,2.0,0.0,0.0,58000000.0
P03195,Sebastian Mensah,18.0,Ivory Coast,Inter Milan,LB,33.0,0.0,6.0,5.0,0.0,65599999.99999999
P03008,Michael-Fernandez,28.0,Nigeria,PSV Eindhoven,DEF,0.0,0.0,0.0,5.0,0.0,32500000.0
P03415,Carlos Davis,28.0,Nigeria,Juventus,RB,19.0,0.0,0.0,3.0,0.0,44100000.0
P04529,Adebayo Khan,25.0,Sweden,Ajax,Forward,12.0,0.0,0.0,1.0,0.0,32500000.0
P01898,Mason Gonzalez,22.0,Spain,Benfica,LM,44.0,0.0,0.0,10.0,1.0,32500000.0
P01919,Henry-Davsi,24.0,Unknown,Porto,FWD,17.0,7.0,3.0,1.0,0.0,32500000.0
P01271,Diego Fernandez,25.0,United States,AC Milan,LB,24.0,0.0,0.0,5.0,0.0,10910000.0
P04177,Nicolas Popov,30.0,Nigeria,Paris Saint-Germain,ST,32.0,10.0,5.0,8.0,0.0,31300000.0
P04963,EZEQUIEL FERNANDEZ,29.0,Swe,Porto,ST,0.0,3.0,0.0,2.0,0.0,27680498.0
P04884,Logan Smith,25.0,Unknown,Manchester City,CDM,19.0,0.0,10.0,0.0,0.0,19200000.0
P04095,Adebayo K. Silva,29.0,Sweden,Manchester United,DEF,6.0,0.0,0.0,2.0,1.0,14500000.0
P03160,Ezequiel Dvis,20.0,Deu,Atletico Madrid,Forward,30.0,0.0,9.0,0.0,0.0,40020000.0
P01814,William Al i,26.0,Deu,Paris Saint-Germain,RB,0.0,0.0,0.0,3.0,0.0,28491917.0
P02427,MichaelMartin,31.0,Por,Inter Milan,GK,26.0,0.0,4.0,2.0,0.0,27700000.0
P03951,William Schmidt,27.0,Deu,Manchester City,FWD,36.0,7.0,0.0,7.0,0.0,32500000.0
P04429,Levi Anderson,24.0,Argentina,Real Madrid,LB,44.0,0.0,3.0,1.0,0.0,32500000.0
P02143,Samuel Thomas,16.0,Unknown,Bayern Munich,CB,26.0,3.0,1.0,4.0,0.0,32500000.0
P01627,Sebastian Garcia,26.0,Brazil,Roma,ST,18.0,10.0,20.0,0.0,0.0,53250622.0
P00790,Ethan Abbdullah,22.0,Ned,Lazio,ST,12.0,7.0,0.0,2.0,0.0,31511748.0
P03787,Ivan Williams,26.0,Ghana,Celtic,GK,3.0,0.0,0.0,0.0,0.0,46861000.0
P01865,Fabio-Fernandez,25.0,Enng,Arsenal,FWD,27.0,7.0,0.0,2.0,0.0,12930376.0
P02866,James KKhan,25.0,Enland,Tottenham,GK,8.0,0.0,1.0,0.0,0.0,37642000.0
P00872,SAMUEL COSTA,23.0,Ivory Coast,Chelsea,Forward,43.0,14.0,50.0,1.0,0.0,154043138.0
P03272,liam costa,26.0,Wal,Zamalek,RM,14.0,0.0,0.0,2.0,0.0,34200000.0
P03834,Adebayo Garcia,26.0,Sweden,RB Leipzig,Midfielder,5.0,0.0,0.0,0.0,0.0,32500000.0
P00074,Carlos G. Popov,33.0,Ivory Coast,Paris Saint-Germain,CDM,16.0,0.0,2.0,1.0,0.0,12526000.0
P01753,Logan Wilson,27.0,Nigeria,Chelsea,MF,21.0,0.0,0.0,4.0,0.0,32500000.0
P01422,ANDRES SMITH,25.0,Denmark,Porto,CDM,21.0,0.0,1.0,4.0,0.0,7983000.0
P04222,Omar-Ali,25.0,Swe,Sportig,FWD,9.0,5.0,1.0,1.0,0.0,4562000.0
P04694,Logan Wilson,22.0,Wales,Atletico Madrid,DEF,12.0,0.0,0.0,2.0,0.0,39193543.0
P04370,Mason Costa,29.0,Deu,Zamalek,CB,22.0,0.0,2.0,2.0,0.0,32500000.0
P04576,ivan hernandez,25.0,Dnk,Liverpool,Defender,45.0,1.0,3.0,12.0,0.0,22998637.0
P03810,Nicolas Miller,24.0,Denmark,Borussia Dortmund,RB,8.0,0.0,0.0,10.0,0.0,39500000.0
P02245,Levi Taylor,27.0,Eng,Feyeoord,CAM,18.0,0.0,2.0,1.0,0.0,40046000.0
P03048,Sebastian Nguyen,25.0,United States,Sevilla,FWD,0.0,6.0,2.0,2.0,0.0,32500000.0
P02446,Hassan-Mensah,23.0,England,Roma,ST,13.0,3.0,1.0,0.0,0.0,53856574.0
P00495,Michael-Popov,25.0,Poland,Juventus,DEF,0.0,0.0,3.0,6.0,0.0,32500000.0
P03131,James-Gonzalez,23.0,United States,Paris Saint-Germain,LM,5.0,0.0,0.0,0.0,0.0,43394000.0
P04322,James Silva,25.0,Portugal,Roma,Defender,5.0,0.0,0.0,0.0,0.0,31100000.0
P04398,Henry Martinez,30.0,Côte D'Ivoire,Chelsea,Midfielder,18.0,1.0,0.0,2.0,0.0,44660735.0
P01165,Omar Davis,24.0,Fra,Barcelona,Defender,10.0,0.0,1.0,2.0,0.0,23384192.0
P03735,Kofi Silva,20.0,Portugal,Sporting,RM,0.0,0.0,2.0,5.0,0.0,44074000.0
P01731,ezequiel rodriguez,26.0,Fra,Sporting,Forward,32.0,6.0,2.0,1.0,0.0,36326000.0
P04813,IVAN JOHNSON,24.0,Ghana,Paris Saint-Germain,CB,17.0,0.0,3.0,1.0,0.0,32500000.0
P02403,levi hernández,27.0,Argentina,Borussia Dortmund,GK,14.0,0.0,0.0,2.0,0.0,25801000.0
P03404,Ethan Novak,20.0,Por,PSV Eindhoven,LM,26.0,0.0,0.0,7.0,0.0,35700000.0
P00619,Lucas Popov,20.0,Sweden,Zamalek,ST,9.0,2.0,1.0,1.0,0.0,23000000.0
P01698,Elijah Thomas,25.0,Eng,RB Leipzig,MF,5.0,0.0,0.0,0.0,0.0,20200000.0
P03594,Ethan-Miller,22.0,Spain,Arsenal,DEF,70.0,0.0,4.0,4.0,0.0,32420000.0
P01958,Ethan Khan,27.0,Unknown,Napoli,LB,11.0,0.0,0.0,0.0,0.0,32500000.0
P01222,Mohame d X. Santos,26.0,Eng,Celtic,RM,21.0,0.0,0.0,6.0,0.0,32500000.0
P02074,Henry Wilson,25.0,Ned,R BLeipzig,CB,17.0,0.0,1.0,0.0,0.0,26743000.0
P03411,Sergio Rodriguez,32.0,France,Al Ahly,Defender,0.0,1.0,3.0,4.0,0.0,31100000.0
P00870,Fabio Jones,23.0,Ned,Feyenoord,RM,0.0,0.0,0.0,0.0,0.0,32500000.0
P02719,aHssan Hernandez,20.0,Swe,AC  Mialn,LM,20.0,0.0,3.0,0.0,0.0,27858665.0
P01043,Chukwu Ali,25.0,Ghana,Benfica,CDM,20.0,0.0,0.0,1.0,0.0,32500000.0
P01362,Sebastian I. Okeke,23.0,Unknown,Zamalek,ST,38.0,16.0,0.0,1.0,0.0,112930000.0
P00357,Logan Jackson,25.0,Germany,PSV Eindhoven,FWWD,17.0,4.0,1.0,0.0,0.0,32500000.0
P01163,Mateo Hernández,25.0,Ngr,Sevilla,RM,0.0,0.0,6.0,3.0,0.0,36200000.0
P02766,Noah E. Brown,19.0,Sco,Atletico Madrid,CAM,32.0,0.0,2.0,0.0,0.0,32500000.0
P03253,Yusuf Singh,26.0,Germany,Inter Milan,FWD,35.0,8.0,2.0,1.0,0.0,81140000.0
P01439,Ezequiel-Wilson,29.0,Argentina,Juventus,Goalkeeper,25.0,0.0,2.0,2.0,0.0,30200000.0
P03604,Sergio Mensah Schmidt,25.0,Nigeria,PSV Eindhoven,LB,9.0,0.0,0.0,2.0,1.0,32500000.0
P04941,MATEO MILLER,24.0,Denmark,Juventus,ST,10.0,3.0,1.0,0.0,0.0,47100000.0
P04594,Seebastian Williams,23.0,Nigeria,Benfica,CAM,0.0,0.0,0.0,0.0,1.0,52000000.0
P03640,Ezequiel-Ali,25.0,Usa,AC Milan,ST,30.0,7.0,0.0,1.0,0.0,20300000.0
P01254,Sergio K. Anderson,29.0,France,Lazio,RB,21.0,0.0,0.0,4.0,0.0,22900000.0
P03366,Ibrahim Moore,22.0,United States,Manchester United,RM,0.0,0.0,1.0,2.0,0.0,32424510.0
P00333,Diego Moore,28.0,Denmark,Lazio,RM,0.0,0.0,0.0,0.0,0.0,22070000.0
P03695,William Lopez,25.0,Germany,Manchester Uited,ST,36.0,11.0,0.0,0.0,0.0,17429695.0
P03569,Oliver Garcia Khan,25.0,Germany,Roma,LB,18.0,0.0,1.0,3.0,0.0,29700000.0
P02729,Alexander Rodriguez,24.0,Por,Borussia Dortmund,LM,24.0,0.0,2.0,2.0,0.0,32500000.0
P03668,Lucas-Abdullah,25.0,Ned,Manchster United,ST,18.0,0.0,4.0,4.0,0.0,31412000.0
P01631,Luis Abdullah,21.0,Argentina,Sporting (loan),BR,21.0,0.0,2.0,2.0,0.0,20001532.0
P01117,Carlos Smith,24.0,England,Bayern Munich,DEF,3.0,0.0,1.0,0.0,0.0,33900000.0
P01850,Chukwu Anderson,25.0,Pportugal,Celtic,Goalkeeper,18.0,0.0,2.0,1.0,0.0,33800000.0
P03555,Ethan Costa,27.0,Bra,Benfica,GK,30.0,0.0,1.0,0.0,0.0,44838000.0
P03154,Yusuf Novak,23.0,Nigeria,AC Milan,MF,21.0,0.0,1.0,2.0,0.0,39666000.0
P03266,Chukwu Martinez,25.0,Argentina,Borussia Dortmund,GK,7.0,0.0,0.0,1.0,0.0,32100000.0
P01666,Logan Smith,23.0,Ba,Borussia Dortmund,CAM,9.0,0.0,0.0,0.0,0.0,51146000.0
P00446,Michael Gonzalez,25.0,United States,Lazio,GK,0.0,0.0,0.0,4.0,0.0,32500000.0
P02246,Samuel Lopez,19.0,Por,RB Leipzig,Goalkeeper,10.0,0.0,2.0,1.0,0.0,21051084.0
P00453,Yusuf K. Jackson,22.0,United States,Barcelona,LM,29.0,0.0,1.0,3.0,0.0,32723000.0
P01552,Carlos Williams,27.0,Ned,Feyenoord,MF,0.0,1.0,3.0,30.0,0.0,32500000.0
P04435,Logan M. Nguyen,25.0,Sweden,Bayern Munich,Forward,70.0,10.0,1.0,2.0,0.0,63900000.0
P02955,Hassan Silva,26.0,Nigeria,PSV Eindhven,LB,23.0,0.0,0.0,30.0,0.0,17224712.0
P00015,Fabio Martinez,21.0,Spain,Atletico Madrid,GK,13.0,0.0,1.0,2.0,0.0,34425000.0
P03629,Luis Mensah,26.0,France,Arsenal,CAM,20.0,0.0,0.0,10.0,0.0,43500000.0
P00946,William Miller,26.0,Scotland,Man chester United,CB,40.0,1.0,3.0,9.0,0.0,26900000.0
